108906524, Dang Dinh Trang, 09535629127, 1; Xã Xuân Phú; Huyện Phúc Thọ; Thành phố Hà Nội,  Xe máy điện VinFast Klara S, 39900, 9, 359100
1076270141, Phan Thi Dong, 09597062895, 90; Phường Khương Trung; Quận Thanh Xuân; Thành phố Hà Nội,  Xwash For Car , 449000, 2, 898000
617501106, Tran Thu Doan, 09177979889, 74; Xã Tân Phú; Huyện Quốc Oai; Thành phố Hà Nội,  Gương chiếu hậu 5 cạnh có chân gập, 73918, 8, 591344
1700106238, Chu Hanh Dung, 09024373001, 93; Phường Phú Diễn; Quận Bắc Từ Liêm; Thành phố Hà Nội,  Xe Máy Honda SH 125i Phanh ABS 2020, 90800, 5, 454000
1415618731, Hoang Van Hien, 09047531420, 7; Xã Đốc Tín; Huyện Mỹ Đức; Thành phố Hà Nội,  Đai Xe Máy An Toàn 2 Trong 1 Cho Bé , 179000, 1, 179000
332686804, Kha Duc Phuc, 09482202458, 27; Xã Đồng Phú; Huyện Chương Mỹ; Thành phố Hà Nội,  Xịt bóng lốp xe, 50000, 4, 200000
1567181687, Vuong Van Duyen, 09254275752, 1; Xã Hồng Quang; Huyện Ứng Hòa; Thành phố Hà Nội,  Ống Tiêu Chụp Ống Xã Dành Cho WINNER X Inox 304 Mẫu V03 , 68888, 2, 137776
735682954, Hoang Van Lan, 09009126948, 17; Xã Tiến Xuân; Huyện Thạch Thất; Thành phố Hà Nội,  Chai xịt bôi trơn bảo dưỡng sên, 65000, 2, 130000
1560052099, Hoang Chau Nhat, 09867709454, 100; Phường Đội Cấn; Quận Ba Đình; Thành phố Hà Nội,  Cần số Titan dành cho xe Wave, 70000, 2, 140000
1167781670, Hoa Dai Duyen, 09657439440, 95; Xã Đồng Phú; Huyện Chương Mỹ; Thành phố Hà Nội,  Combo 2 can nước rửa kính ô tô Focar Screen Wash 2, 215000, 6, 1290000
1053477757, Vu Van Dung, 09843111900, 11; Phường Phương Mai; Quận Đống Đa; Thành phố Hà Nội,  pô xe máy pô cho sirius kiểu exciter 5 so spak móc, 197000, 2, 394000
1945476031, Pham Xuan Hung, 09919876511, 4; Xã Tiến Thịnh; Huyện Mê Linh; Thành phố Hà Nội,  Chai Vá Lốp Xe Khẩn Cấp Michelin 92423 , 234300, 4, 937200
29643795, Ho Huu Trang, 09669143676, 2; Xã Tân Lập; Huyện Đan Phượng; Thành phố Hà Nội,  Chai xịt tẩy rửa, 55000, 9, 495000
7056461, Tran Duc Hong, 09907668776, 33; Xã Đại Yên; Huyện Chương Mỹ; Thành phố Hà Nội,  Bộ 4 Tấm Chắn Nắng Ô Tô Xe Hơi Phản Quang, 93000, 6, 558000
486339442, Mac Cam Hue, 09697264075, 66; Xã Phù Lỗ; Huyện Sóc Sơn; Thành phố Hà Nội,  Combo 2 túi thơm cà phê khử mùi, 33000, 4, 132000
584241212, Vu Xuan Trang, 09801520716, 94; Xã Lê Thanh; Huyện Mỹ Đức; Thành phố Hà Nội,  Xe Moto Kawasaki Ninja 400 ABS SE, 156000, 4, 624000
1046816000, An Hoang Loan, 09511007081, 35; Xã An Khánh; Huyện Hoài Đức; Thành phố Hà Nội,  Mũ Bảo Hiểm Fullface Royal M179 Lật Hàm , 495000, 6, 2970000
1650475776, Bach Huu Linh, 09986225232, 17; Xã Hồng Kỳ; Huyện Sóc Sơn; Thành phố Hà Nội,  Mũ Bảo Hiểm 3, 229000, 7, 1603000
500098933, Mac Huu Hien, 09150697928, 54; Xã Đông Sơn; Huyện Chương Mỹ; Thành phố Hà Nội,  Bộ Combo Dưỡng sên Thunder Chain Lube 400ml, 125000, 9, 1125000
2059256220, AnhDuc Linh, 09363604496, 42; Xã Nam Phong; Huyện Phú Xuyên; Thành phố Hà Nội,  Máy Lọc Không Khí Cho Xe Hơi Sharp IG, 2149, 6, 12894
1072834488, Bui Xuan Tam, 09804905501, 29; Phường Trung Phụng; Quận Đống Đa; Thành phố Hà Nội,  Xe máy Honda Wave Alpha 2021, 18600, 6, 111600
856539604, Hoa Dinh Si, 09849834491, 68; Thị trấn Quốc Oai; Huyện Quốc Oai; Thành phố Hà Nội,  Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy, 63900, 7, 447300
1278238587, Tran Hanh Lan, 09242550529, 6; Xã Tân Hội; Huyện Đan Phượng; Thành phố Hà Nội,  Kem Đánh Bóng Xóa Trầy Xước Sơn Ô tô , 44000, 7, 308000
2077010768, Mac Duc Nhi, 09120328746, 85; Phường Khương Mai; Quận Thanh Xuân; Thành phố Hà Nội,  Xe máy Honda Winner X , 40200, 3, 120600
973295791, Chu Chau Nong, 09979751378, 61; Xã Văn Võ; Huyện Chương Mỹ; Thành phố Hà Nội,  Hộp đựng đồ cốp xe ô tô, 290000, 9, 2610000
799420138, Dang Duc Thuong, 09327332386, 43; Xã Tân Hội; Huyện Đan Phượng; Thành phố Hà Nội,  Xe Đạp Jianer Cho Bé Từ 2, 2069, 1, 2069
1196563734, Bui Chau Tuyet, 09191509496, 58; Phường Sài Đồng; Quận Long Biên; Thành phố Hà Nội,  gương chiếu hậu 744 dành cho các loại xe máy, 183990, 8, 1471920
1609806830, Hoa Van Dong, 09534747140, 76; Phường Đồng Mai; Quận Hà Đông; Thành phố Hà Nội,  Đèn Pha Led L6X 40W trợ sáng xe máy Tặng 5 món phụ kiện, 223000, 4, 892000
2024406904, Le Xuan Phuong, 09461554669, 78; Phường Phương Liệt; Quận Thanh Xuân; Thành phố Hà Nội,  Băng keo cường lực siêu dính 3M 4229P, 115800, 6, 694800
1623416107, Kha Hoang Dong, 09430025385, 8; Phường Hoàng Liệt; Quận Hoàng Mai; Thành phố Hà Nội,  Mũ Bảo Hiểm 1, 239000, 5, 1195000
974775214, Le Thi Dung, 09340808153, 91; Xã Văn Võ; Huyện Chương Mỹ; Thành phố Hà Nội,  Bộ gối tựa đầu và dựa lưng cao su non cao cấp siêu đàn hồi , 255000, 5, 1275000
2041762382, An Xuan Duyen, 09011857851, 50; Xã Cổ Đông; Thị xã Sơn Tây; Thành phố Hà Nội,  Mũ Bảo Hiểm Fullface Tem 11, 379000, 6, 2274000
1259158861, Nguyen Hanh Dong, 09249014432, 74; Xã Phù Linh; Huyện Sóc Sơn; Thành phố Hà Nội,  Dung Dịch Vệ Sinh Sên , 129000, 5, 645000
1379119289, Pham Hanh Dung, 09606968086, 29; Phường Nhật Tân; Quận Tây Hồ; Thành phố Hà Nội,  Nhớt Xe Số Motul 3100 Silver 4t 10w40 20x0, 96200, 7, 673400
1066888152, Mac Dinh Tuyet, 09605539150, 93; Phường Quang Trung; Quận Đống Đa; Thành phố Hà Nội,  Mũ Bảo Hiểm GRS A737K, 229000, 4, 916000
1848201861, Kha Thu Dung, 09430966045, 24; Phường Nguyễn Du; Quận Hai Bà Trưng; Thành phố Hà Nội,  Xe Máy Nhập Khẩu Yamaha R15 v3 , 73000, 8, 584000
1525207619, Vuong Duc Lan, 09853401778, 38; Xã Đa Tốn; Huyện Gia Lâm; Thành phố Hà Nội,  da yên king drag chữ lớn dành cho xe wave, 40000, 8, 320000
1799641941, Tran Dai Nhi, 09397250248, 81; Xã Hợp Đồng; Huyện Chương Mỹ; Thành phố Hà Nội,  Combo Vệ Sinh Sên, 200000, 6, 1200000
1422418039, Bach Chau Hong, 09663417130, 28; Xã Vân Tảo; Huyện Thường Tín; Thành phố Hà Nội,  Đồng Hồ Thương Hiệu Trang Trí Ô Tô Xe Hơi Sang Trọng, 120000, 8, 960000
792023069, Nguyen Huu Nghi, 09108167882, 38; Phường Hạ Đình; Quận Thanh Xuân; Thành phố Hà Nội,  Ví simili đựng giấy tờ xe ô tô V06Si, 42000, 1, 42000
1428076577, Dang Thi Tam, 09354122779, 93; Xã Bình Phú; Huyện Thạch Thất; Thành phố Hà Nội,  Đèn trợ sáng mini cos vàng pha trắng , 381490, 1, 381490
1405790767, Vu Thi Duyen, 09787680861, 78; Xã Tứ Hiệp; Huyện Thanh Trì; Thành phố Hà Nội,  Mũ Bảo Hiểm 3, 239000, 4, 956000
510336675, An Thi Hien, 09938843505, 23; Phường Thịnh Quang; Quận Đống Đa; Thành phố Hà Nội,  Mũ Bảo Hiểm BOPA 46 Bò Cạp, 185000, 9, 1665000
178810607, Ngo Thu Loc, 09253200098, 50; Thị trấn Xuân Mai; Huyện Chương Mỹ; Thành phố Hà Nội,  Khung biển số xe titan dành cho xe máy, 40990, 9, 368910
940249696, Nguyen Cam Dung, 09144849844, 28; Xã Kim Thư; Huyện Thanh Oai; Thành phố Hà Nội,  Bộ đèn pin gắn xe đạp và đèn chiếu hậu 5 LED WJ, 35161, 1, 35161
1591966046, Dang Duc Phuong, 09093638950, 49; Xã Quang Tiến; Huyện Sóc Sơn; Thành phố Hà Nội,  Ghế Ngồi Gắn Xe Đạp An Toàn Cho Bé Song Long, 136000, 1, 136000
674577149, Tran Hoang Nong, 09826759399, 21; Thị trấn Quốc Oai; Huyện Quốc Oai; Thành phố Hà Nội,  Bộ van báo áp xuất lốp ô tô , 59000, 7, 413000
1051970730, An Xuan Si, 09504194143, 97; Xã Lê Thanh; Huyện Mỹ Đức; Thành phố Hà Nội,  Pô danh cho xe wave 110 , 199000, 6, 1194000
239193359, Diep Chau Nhat, 09761851130, 56; Xã Bình Yên; Huyện Thạch Thất; Thành phố Hà Nội,  Nhớt Xe Số Motul H, 203300, 6, 1219800
33397529, Chu Thi Dung, 09538273537, 62; Xã Đồng Tháp; Huyện Đan Phượng; Thành phố Hà Nội,  Chai xịt vệ sinh tẩy keo băng dính nhựa đường cho ô tô xe máy Getsun 450ml , 64000, 4, 256000
819038036, Chu Thu Cong, 09164583122, 26; Xã Võng Xuyên; Huyện Phúc Thọ; Thành phố Hà Nội,  Mũ bảo hiểm phượt chính hãng MT, 255000, 9, 2295000
202093782, Do Cam Tuyet, 09631206519, 95; Xã Cần Kiệm; Huyện Thạch Thất; Thành phố Hà Nội,  Bộ gối tựa đầu và tựa lưng xe hơi, 360000, 4, 1440000
1418548167, Diep Thu Loan, 09108129886, 86; Xã Bát Tràng; Huyện Gia Lâm; Thành phố Hà Nội,  Bọc vô lăng ô tô , 179000, 8, 1432000
175593775, Hoa Dinh Dung, 09498156468, 97; Xã Tam Hiệp; Huyện Thanh Trì; Thành phố Hà Nội,  Bộ khóa xe chống trộm xe máy 1 khiển kèm chìa , 283000, 6, 1698000
562045447, Do Hoang Tho, 09424027201, 32; Xã Hồng Vân; Huyện Thường Tín; Thành phố Hà Nội,  Mũ bảo hiểm fullface AGU đen vân carbon cao cấp, 350000, 6, 2100000
1664748223, Mac Hoang Nong, 09996942023, 75; Phường Ngọc Lâm; Quận Long Biên; Thành phố Hà Nội,  Mũ Bảo Hiểm Andes Nửa Đầu Có Kính 3S109KM Nhám, 373400, 6, 2240400
2006430845, Vuong Dai Dung, 09867353595, 89; Xã Kim Đường; Huyện Ứng Hòa; Thành phố Hà Nội,  Combo đèn pin , 47000, 9, 423000
147503074, Ly Hanh Tam, 09052102063, 1; Phường Thanh Lương; Quận Hai Bà Trưng; Thành phố Hà Nội,  Xe đạp thể thao Fornix F8, 3789, 6, 22734
888036080, Phan Thu Si, 09408448242, 28; Phường Khương Trung; Quận Thanh Xuân; Thành phố Hà Nội,  Xe máy Honda Honda Wave RSX , 25190, 7, 176330
211049910, Mac Xuan Duyen, 09398408059, 22; Thị trấn Yên Viên; Huyện Gia Lâm; Thành phố Hà Nội,  Bộ 2 Gương Cầu Lồi CAR365 Chính Hãng, 99000, 9, 891000
1620336173, Kha Thu Dung, 09876848983, 30; Phường Hoàng Liệt; Quận Hoàng Mai; Thành phố Hà Nội,  dè sau exciter 150 kiểu indo có pas king drag nhôm, 158000, 7, 1106000
749932004, Bach Hoang Lan, 09963014866, 12; Phường Phan Chu Trinh; Quận Hoàn Kiếm; Thành phố Hà Nội,  Mũ bảo hiểm fullface AGU Tem 46 , 350000, 6, 2100000
525666985, Nguyen Huu Trang, 09829659437, 34; Xã Nguyên Khê; Huyện Đông Anh; Thành phố Hà Nội,  Còi hú 3 chế độ cho xe máy oto, 58000, 8, 464000
137293137, Hoang Thu Nhi, 09760491222, 28; Xã Tiên Dương; Huyện Đông Anh; Thành phố Hà Nội,  Nước Rửa Xe Sumo 1000 ml Mới Chai Vuông Rửa Xe Chuyên Dụng Bảo Vệ Màu Sơn Chăm Sóc Xe Ô tô Mô tô Tay, 65000, 4, 260000
1088316681, Hoa Van Tho, 09398686972, 7; Phường Nghĩa Đô; Quận Cầu Giấy; Thành phố Hà Nội,  Kính chiếu hậu Ya Z dành cho các loại xe máy , 85000, 6, 510000
1220236068, Ho Chau Tuyet, 09881680484, 7; Xã Trung Hòa; Huyện Chương Mỹ; Thành phố Hà Nội,  Băng keo cường lực siêu dính 3M 4229P, 65000, 4, 260000
38766026, Bach Dai Thuong, 09455470576, 82; Xã Liên Phương; Huyện Thường Tín; Thành phố Hà Nội,  Bộ đèn led gắn biển số cho tất cả dòng xe máy, 40000, 4, 160000
853053941, Mac Dai Si, 09732830866, 78; Xã Canh Nậu; Huyện Thạch Thất; Thành phố Hà Nội,  Nón bảo hiểm 3, 670900, 9, 6038100
676759015, Do Hanh Tam, 09371235702, 9; Phường Mễ Trì; Quận Nam Từ Liêm; Thành phố Hà Nội,  Xe Máy Yamaha MT, 73000, 6, 438000
1215370593, Chu Cam Phuong, 09718476896, 94; Phường Trung Sơn Trầm; Thị xã Sơn Tây; Thành phố Hà Nội,  BỌC VÔ LĂNG Ô TÔ PHONG CÁCH THỂ THAO , 96000, 3, 288000
2016589934, Ngo Dinh Tam, 09756052766, 9; Xã Mai Đình; Huyện Sóc Sơn; Thành phố Hà Nội,  Mũ Bảo Hiểm 3, 289000, 3, 867000
1240103784, Hoang Thi Doan, 09604363749, 9; Xã Kim Lan; Huyện Gia Lâm; Thành phố Hà Nội,  Đèn Trợ Sáng Dành Cho Xe Máy L4, 76900, 4, 307600
1095503553, Diep Huu Phuong, 09824543224, 36; Xã Hạ Bằng; Huyện Thạch Thất; Thành phố Hà Nội,  Máy sạc bình ắc quy 12V, 389000, 7, 2723000
1750909540, Duong Cam Thuong, 09168704969, 3; Phường Kim Mã; Quận Ba Đình; Thành phố Hà Nội,  Chai Xịt Bóng Da, 74999, 5, 374995
568223939, Dang Chau Cong, 09222273610, 80; Phường Trần Phú; Quận Hoàng Mai; Thành phố Hà Nội,  Găng Tay Chống Cắt 3M Cấp Độ 5 Cut Resistant Gloves, 121000, 7, 847000
279964564, Hoang Huu Loc, 09074801873, 27; Xã Dương Xá; Huyện Gia Lâm; Thành phố Hà Nội,  Xe Máy Yamaha Janus Bản Tiêu Chuẩn 2019 , 26400, 4, 105600
227756571, Ly Cam Loan, 09442464984, 56; Xã Di Trạch; Huyện Hoài Đức; Thành phố Hà Nội,  Mũ bảo hiểm chính hãng NÓN SƠN A, 360000, 2, 720000
1088829843, Do Hanh Trang, 09744056004, 39; Xã Hoàng Long; Huyện Phú Xuyên; Thành phố Hà Nội,  Khăn Lau Xe Hơi 3M Perfect, 68000, 3, 204000
1255015214, Vu Chau Loan, 09699235481, 91; Phường Phạm Đình Hổ; Quận Hai Bà Trưng; Thành phố Hà Nội,  Găng tay lót nỉ đi xe máy mùa đông tiện lợi và ấm áp, 65000, 7, 455000
456320864, Chu Van Nong, 09923667746, 48; Xã Trung Giã; Huyện Sóc Sơn; Thành phố Hà Nội,  Mũ Bảo Hiểm Phượt 3, 99000, 9, 891000
720657811, Chu Chau Tam, 09951730854, 41; Xã Liên Phương; Huyện Thường Tín; Thành phố Hà Nội,  Mũ Bảo Hiểm Fullface Asia MT, 422400, 3, 1267200
288060397, Pham Duc Lan, 09238627076, 65; Xã Vân Tảo; Huyện Thường Tín; Thành phố Hà Nội,  Ổ khóa phanh đĩa chống trộm cho xe máy, 34500, 7, 241500
1002952041, Diep Hanh Loc, 09247558077, 93; Xã Đồng Lạc; Huyện Chương Mỹ; Thành phố Hà Nội,  Lót ghế ô tô hạt gỗ cao cấp, 220000, 3, 660000
1015807784, An Cam Tam, 09320782071, 77; Thị trấn Quang Minh; Huyện Mê Linh; Thành phố Hà Nội,  Ống Tiêu Chụp Ống Xã Dành Cho Winner X , 58886, 4, 235544
186432038, Ho Huu Lan, 09288710107, 35; Xã Bích Hòa; Huyện Thanh Oai; Thành phố Hà Nội,  Dung Dịch Tẩy Carbon Liqui Moly 7916 , 73000, 9, 657000
184621693, Vuong Hoang Lan, 09933649846, 30; Xã Thư Phú; Huyện Thường Tín; Thành phố Hà Nội,  Gương 5 cạnh Trái với ốc chân gương gắn cho mọi loại xe máy Green Networks Group, 149000, 9, 1341000
1970407983, Phan Dai Nhi, 09014359438, 54; Xã Hòa Thạch; Huyện Quốc Oai; Thành phố Hà Nội,  Bơm lốp Ô tô Baseus Inflator Pump Energy Source , 769000, 5, 3845000
301649894, Dang Thi Loan, 09318270526, 60; Phường Mỹ Đình 2; Quận Nam Từ Liêm; Thành phố Hà Nội,  Bọc chân chống xe máy, 12000, 1, 12000
1768361538, Ngo Cam Nhi, 09867749002, 66; Xã Tiên Dương; Huyện Đông Anh; Thành phố Hà Nội,  BEN TỰ ĐỘNG NÂNG YÊN XE MÁY , 31700, 7, 221900
1826178333, Ngo Duc Nhat, 09048223327, 68; Phường Hàng Bồ; Quận Hoàn Kiếm; Thành phố Hà Nội,  Bộ 2 Miếng Dán Chống Bám Nước Gương Xe Ô Tô, 59000, 2, 118000
742959807, Chu Xuan Linh, 09168048835, 37; Phường Phố Huế; Quận Hai Bà Trưng; Thành phố Hà Nội,  Bơm hơi đạp chân ô tô xe máy loại 1pitton , 95000, 2, 190000
1455552591, Le Cam Duyen, 09756576970, 29; Xã Đại Thắng; Huyện Phú Xuyên; Thành phố Hà Nội,  Sạc bình ắc quy 12V 24V 4, 380000, 3, 1140000
1486173960, Ho Hoang Loan, 09052515115, 30; Xã Thạch Xá; Huyện Thạch Thất; Thành phố Hà Nội,  Ngăn chứa đồ tiện dụng tích hợp Dock sạc dùng trên xe hơi Baseus Deluxe Metal Armrest Console Organi, 338000, 8, 2704000
743447463, AnhDai Doan, 09678625100, 7; Xã Tân Hưng; Huyện Sóc Sơn; Thành phố Hà Nội,  lon pô không nỉ đít xanh dành cho xe máy, 82000, 8, 656000
1061652395, Bach Van Nhi, 09701508071, 17; Xã Hoàng Kim; Huyện Mê Linh; Thành phố Hà Nội,  Mũ bảo hiểm nửa đầu A33K, 89000, 5, 445000
1897663489, Ly Hanh Doan, 09948236090, 4; Phường Thanh Nhàn; Quận Hai Bà Trưng; Thành phố Hà Nội,  Bơm hút tự động nước, 140000, 7, 980000
1750618026, Bach Duc Nghi, 09004081199, 18; Xã Thượng Vực; Huyện Chương Mỹ; Thành phố Hà Nội,  Xe Máy Điện PEGA, 30900, 3, 92700
2111199082, Pham Xuan Lan, 09264793287, 43; Phường Quảng An; Quận Tây Hồ; Thành phố Hà Nội,  Khay để đồ khe ghế đa năng trên ô tô, 135000, 5, 675000
50671793, Hoang Chau Nong, 09696896859, 57; Xã Thuỵ Lâm; Huyện Đông Anh; Thành phố Hà Nội,  Nhớt Xe Tay Ga Motul Scooter Expert Le 10w40 20x0, 111100, 8, 888800
1237300739, Dang Van Nhat, 09858780528, 35; Phường Mỹ Đình 2; Quận Nam Từ Liêm; Thành phố Hà Nội,  Miếng Lót Ghế Tản Nhiệt Chống Nóng Ô TÔ Cao Cấp Thời Trang, 437898, 5, 2189490
1229366472, Trinh Dinh Hong, 09791739699, 91; Xã Tiến Thịnh; Huyện Mê Linh; Thành phố Hà Nội,  Pô móc cam xăng dành cho xe máy Dream, 176000, 8, 1408000
1022127117, Dang Hoang Doan, 09652840649, 58; Xã Khánh Thượng; Huyện Ba Vì; Thành phố Hà Nội,  Khóa Dây Xe đạp, 77500, 6, 465000
1168763066, Bach Hoang Linh, 09628875702, 58; Phường Yên Phụ; Quận Tây Hồ; Thành phố Hà Nội,  cặp phuộc sau cho wave nice tặng bao tay xe máy, 269000, 2, 538000
367931153, Tran Huu Si, 09813761492, 99; Phường Thụy Phương; Quận Bắc Từ Liêm; Thành phố Hà Nội,  Bình xịt chống chuột 3M, 222000, 1, 222000
1213468758, Duong Chau Doan, 09420594491, 54; Phường Văn Miếu; Quận Đống Đa; Thành phố Hà Nội,  Máy bơm lốp xe hơi, 158000, 9, 1422000
117220147, Tran Huu Tuyet, 09125726014, 92; Phường Đội Cấn; Quận Ba Đình; Thành phố Hà Nội,  Găng tay 2 lớp đi xe máy chống nước , 89000, 1, 89000
876506330, Phan Xuan Hien, 09773320747, 10; Thị trấn Quốc Oai; Huyện Quốc Oai; Thành phố Hà Nội,  Super Fast ThaiLand Dung Dịch Rửa Xe Siêu Sạch, 139000, 6, 834000
1851553537, Ho Xuan Nhi, 09937270647, 48; Xã Yên Bài; Huyện Ba Vì; Thành phố Hà Nội,  Xe Máy Honda Winner X , 44500, 2, 89000
2022251329, Pham Huu Loc, 09382859203, 13; Xã Tân Ước; Huyện Thanh Oai; Thành phố Hà Nội,  Giá đỡ, 100000, 4, 400000
1901889081, Mac Dai Loc, 09655468105, 52; Phường Quán Thánh; Quận Ba Đình; Thành phố Hà Nội,  Mũ bảo hiểm 3, 500000, 1, 500000
1903182419, Vuong Xuan Thuong, 09810973912, 92; Phường Gia Thụy; Quận Long Biên; Thành phố Hà Nội,  Mũ Bảo Hiểm 3, 219000, 6, 1314000
17994068, Vuong Chau Hung, 09505431987, 55; Xã Liên Hiệp; Huyện Phúc Thọ; Thành phố Hà Nội,  Khay để đồ khe ghế ô tô SBK468, 155000, 7, 1085000
1778590296, Hoang Thi Nhat, 09325435756, 75; Phường Khâm Thiên; Quận Đống Đa; Thành phố Hà Nội,  Bơm lốp ô tô, 350000, 5, 1750000
1942222279, Phan Cam Doan, 09331996171, 76; Xã Liên Châu; Huyện Thanh Oai; Thành phố Hà Nội,  Xe Đạp OBIKE Ruột Đặc , 1699, 4, 6796
1178408753, Hoa Thi Cong, 09801697051, 53; Xã Quảng Bị; Huyện Chương Mỹ; Thành phố Hà Nội,  Bộ 2 Đèn Led Gắn Van Bánh Xe Trang Trí Nhiều Màu Cho Xe Đạp, 49000, 3, 147000
1421719037, Diep Cam Duyen, 09960643054, 39; Xã Cam Thượng; Huyện Ba Vì; Thành phố Hà Nội,  Đồng Hồ Đo Tốc Độ Chống Nước Cho Xe Đạp Thể Thao, 64000, 1, 64000
1928798337, Duong Cam Loan, 09519967905, 2; Xã Đức Thượng; Huyện Hoài Đức; Thành phố Hà Nội,  Cặp Phuộc kiểu Lò Xo Màu dành cho Wave, 290000, 9, 2610000
1047998494, An Thu Hung, 09818929546, 31; Xã Kim Nỗ; Huyện Đông Anh; Thành phố Hà Nội,  Combo Mũ Bảo Hiểm Fullface AGU Tem Hot 38 Nhiều màu , 379000, 2, 758000
49815964, Kha Duc Tho, 09171868078, 71; Xã Cổ Đông; Thị xã Sơn Tây; Thành phố Hà Nội,  Mũ bảo hiểm có kính 3, 259000, 6, 1554000
1885768265, Bach Huu Loc, 09185966175, 21; Xã Vĩnh Ngọc; Huyện Đông Anh; Thành phố Hà Nội,  Bộ 4 chiếc Rèm Vải đa năng che nắng cánh cửa ô tô, 290000, 5, 1450000
1543567429, Le Hanh Cong, 09259823861, 96; Phường Lê Lợi; Thị xã Sơn Tây; Thành phố Hà Nội,  Bơm Bàn Đạp Chân Ô Tô Xe Máy 100PSI, 72000, 6, 432000
1135323443, Hoa Huu Doan, 09409682642, 73; Xã Thanh Đa; Huyện Phúc Thọ; Thành phố Hà Nội,  Bộ Chuyển Đổi Nguồn Điện 220V Sang 12V Cắm Tẩu ôTô , 40432, 3, 121296
988902906, Vuong Dai Hien, 09728023543, 8; Xã Phù Đổng; Huyện Gia Lâm; Thành phố Hà Nội,  Nước rửa xe bọt tuyết chuyên dụng Car Shampoo 5L cho ô tô xe máy, 124900, 7, 874300
1115197009, Phan Chau Nhi, 09742212172, 24; Phường Bưởi; Quận Tây Hồ; Thành phố Hà Nội,  Bộ chia Tẩu sạc ô tô, 189000, 6, 1134000
2026342894, Dang Thi Nghi, 09887089984, 31; Phường Tứ Liên; Quận Tây Hồ; Thành phố Hà Nội,  Máy bơm lốp xe hơi, 72000, 2, 144000
